Lat,Long_,FIPS
+41.2844785,-086.6446359,18149
+30.6490296,-097.6050692,48491
+18.0003111,-065.9866425,72109
+43.3485643,-092.7844663,19131
+32.5910995,-082.2997628,13107
+31.6665170,-091.8467030,22025
+40.9183661,-075.7050387,42025
+40.1378496,-096.2452254,31133
+36.1001262,-082.4182145,47171
+34.9332905,-081.9910605,45083
+44.8980363,-089.7578230,55073
+41.1411327,-115.3514239,32007
+38.6993418,-080.7316565,54007
+44.3313751,-085.5700462,26165
+33.6084401,-102.8304490,48079
+40.4979217,-078.3106362,42013
+37.9367003,-093.3228345,29085
+36.6993775,-093.8343258,29009
+45.0152499,-093.1001408,27123
+33.6994970,-094.2297741,05081
+39.0222125,-119.1974246,32019
+26.5590348,-081.8919943,12071
+42.3869815,-123.5716261,41033
+18.4448026,-066.4931369,72091
+31.1775158,-090.3977277,28113
+35.4887586,-086.0782188,47031
+44.9285059,-113.8870422,16059
+37.4778588,-086.8448710,21183
+41.1150635,-096.1091254,31153
+31.1897075,-083.7697730,13071
+46.3623354,-096.4766570,27167
+38.0565149,-089.8212096,17157
+44.4170119,-069.7657639,23011
+36.8423183,-081.5397861,51173
+34.0212068,-103.4830039,35041
+39.9812968,-079.0284859,42111
+36.7478313,-081.9503156,51191
+36.0790650,-079.7886652,37081
+43.4514767,-116.2443760,16001
+35.6456012,-098.9973857,40039
+40.5880337,-083.1688034,39101
+39.6251059,-090.8890344,17149
+40.7897895,-089.2106070,17203
+33.3614870,-082.0749983,13245
+33.2967933,-088.0968631,01107
+36.2242576,-099.7501388,40045
+38.0843809,-089.3685249,17145
+42.4033232,-092.7902613,19075
+40.4836638,-106.9877021,08107
+40.5655273,-074.6199378,34035
+39.1777385,-122.2375629,06011
+37.4607092,-088.8821305,17087
+37.8211654,-107.3382613,08053
+42.2823130,-113.6263276,16031
+45.5624313,-093.2963388,27059
+42.1179519,-080.0963858,42049
+31.8669151,-090.4487578,28029
+32.5587866,-095.8369057,48467
+37.3435877,-079.9439958,51161
+38.1719106,-079.1475571,51015
+58.7416154,-156.9669916,02060
+38.3358805,-112.1293755,49031
+38.5941366,-083.8281251,21161
+45.7012249,-094.0014397,27009
+34.9550364,-100.8158457,48129
+30.2382631,-085.6315101,12005
+34.9041221,-087.6509966,01077
+40.1212366,-087.2348725,18045
+39.3849258,-088.7988615,17173
+39.0011246,-089.0179232,17051
+39.7431874,-082.2379525,39127
+36.5833337,-079.4080707,51590
+34.3519216,-083.4984409,13011
+31.5478449,-081.9123763,13305
+35.5546109,-097.4094007,40109
+34.3134553,-096.6542545,40069
+35.2799287,-083.1224776,37099
+40.8720603,-110.9684862,49043
+37.6167611,-093.4008166,29167
+39.9002105,-117.0472398,32015
+43.2929889,-091.8507880,19191
+38.6803649,-084.1152351,21023
+45.8718277,-088.4069879,55037
+38.7430030,-081.3545223,54087
+46.5869861,-094.9886078,27159
+37.2910098,-077.2989443,51670
+42.3373957,-089.1612053,17201
+33.7896177,-110.8118696,04007
+38.3673749,-075.6320890,24045
+38.3095486,-083.0487958,21043
+35.8063554,-080.8745395,37097
+36.7664610,-078.9396142,51083
+36.3635174,-076.9816160,37091
+42.9008912,-074.4353575,36057
+48.0692470,-096.0377254,27113
+48.8426531,-121.8364325,53073
+45.4305900,-120.3199010,41021
+39.8656690,-074.2588636,34029
+36.3042991,-093.0792364,05009
+34.6626279,-098.4765971,40031
+32.7437089,-099.8744297,48253
+30.5432314,-095.9880820,48185
+43.0210768,-083.7063718,26049
+29.8988529,-091.0524649,22007
+33.9366339,-089.3371142,28013
+31.2128455,-088.6348108,28041
+46.2614136,-105.5503521,30017
+45.6233973,-096.9475513,46109
+42.0418840,-089.3201764,17141
+46.2652192,-096.9379599,38077
+45.4371917,-091.8528921,55005
+46.3265500,-090.2612985,55051
+44.2896930,-092.2333405,27157
+41.7639580,-124.0036140,06015
+34.3778990,-095.4080818,40127
+47.8609739,-120.6190410,53007
+45.4895147,-083.3840186,26141
+35.2063756,-097.3230884,40027
+41.7199928,-074.7715769,36105
+35.2779011,-082.1676211,37149
+34.8400226,-079.4773366,37165
+35.3686348,-078.8716104,37085
+35.4763365,-079.1721174,37105
+40.3102294,-086.0562066,18159
+39.3449643,-097.1688527,20027
+35.9634793,-095.5141004,40145
+47.7856330,-104.5634082,30083
+33.1908354,-091.7722672,05003
+33.8287519,-091.2441034,05041
+18.1254180,-065.4324740,72147
+35.6637548,-087.8693232,47135
+45.0379290,-092.8901170,27163
+36.8596232,-076.3563067,51740
+39.9189072,-079.6401194,42051
+39.1059882,-079.1950640,54023
+38.8562040,-078.5739867,51171
+31.3034241,-100.9813037,48235
+39.6589977,-093.9791785,29025
+29.6060059,-081.7408939,12107
+38.2894327,-086.4408711,18025
+40.0845592,-091.7288031,29111
+41.9139574,-101.7559645,31075
+18.4750387,-065.9032800,72087
+42.1838954,-112.5204486,16071
+39.6368956,-088.6257259,17139
+37.3110702,-087.5421956,21107
+46.6725700,-115.6535003,16035
+36.7226801,-083.6810456,21013
+46.4916528,-094.0707182,27035
-14.3348500,-170.7841050,60050
+18.2869054,-067.1312824,72011
+32.9318277,-109.8783103,04009
+35.0140258,-090.7421378,05123
+30.7085000,-082.8361320,13101
+59.5433255,-158.2671226,02070
+39.0472801,-098.2142837,20105
+39.7846603,-098.7854295,20183
+30.4245577,-083.8908594,12065
+18.1744040,-066.1616217,72041
+31.2039333,-090.7955421,28005
+34.5455808,-093.6633287,05097
+42.2429896,-085.0123853,26025
+33.6719637,-085.5161261,01029
+40.5559610,-104.3836660,08123
+35.2706008,-099.6900574,40009
+41.5929185,-120.7183704,06049
+41.6848158,-093.5689710,19153
+31.8074577,-081.4578706,13179
+32.0484480,-096.4769087,48349
+27.0349936,-098.2152756,48047
+35.8948446,-086.8978858,47187
+41.2928302,-104.6603950,56021
+46.1818612,-117.2277813,53003
+45.7699352,-096.4748315,27155
+39.9692024,-090.2457045,17017
+33.6520811,-084.0263696,13247
+40.5306730,-077.4004377,42067
+41.8145902,-078.5724631,42083
+34.7093497,-097.3127230,40049
+41.8541794,-096.3377462,31021
+36.5116245,-108.3245778,35045
+43.5022867,-078.2297258,36073
+32.0592476,-093.7407968,22031
+36.7610058,-119.6550193,06019
+34.1164548,-082.8418338,13105
+31.8702531,-085.4051035,01005
+34.5919375,-078.5394885,37017
+36.2863696,-102.5940204,48111
+39.7572579,-089.6620322,17167
+36.7638896,-095.2015531,40035
+35.9523984,-084.9947614,47035
+45.0217871,-084.5766031,26137
+42.3875259,-095.1052244,19161
+39.0090246,-110.7210999,49015
+48.4732563,-118.5335894,53019
+46.9629657,-104.2745184,30109
+33.7408411,-105.4498055,35027
+35.9043668,-094.9967964,40021
+44.7157358,-095.8627560,27173
+33.1233077,-096.0842298,48231
+32.3041168,-100.9243924,48335
+32.7835881,-095.3821664,48499
+36.6242995,-096.4081120,40113
+35.1362316,-084.0613094,37039
+43.6352949,-085.3327509,26107
+37.4860314,-082.4109127,21195
+29.9900661,-083.1785097,12067
+35.6618826,-081.2149057,37035
+37.5066320,-083.2830396,21025
+34.5293372,-100.2083364,48075
+36.6489018,-090.8670597,29181
+40.5080739,-089.5162597,17179
+30.6219570,-104.1913042,48243
+37.7823316,-079.4443196,51678
+36.1733989,-091.4710689,05135
+40.6580933,-105.4867638,08069
+35.8704196,-076.1653454,37177
+44.3509427,-093.2985032,27131
+38.7619020,-091.1593065,29219
+36.9956340,-086.4235786,21227
+32.5771951,-093.8824228,22017
+43.2087936,-100.7076636,46121
+42.0416910,-092.9814523,19127
+34.3710852,-098.9317010,40141
+35.1529593,-083.4219010,37113
+37.5503396,-080.5478898,54063
+38.8258545,-085.0296810,18155
+36.6758960,-088.9720844,21105
+31.0923822,-085.8210224,01061
+41.3433407,-088.8859312,17099
+42.4729373,-091.3667667,19055
+38.6882040,-096.6514482,20127
+40.7480892,-092.4103453,19051
+43.9872749,-115.7151105,16015
+43.9451751,-090.6199687,55081
+36.1808969,-076.4032445,37143
+30.4912264,-082.9510695,12047
+62.2790749,-149.6175617,02170
+40.2275433,-085.3992617,18035
+29.2844566,-082.7834620,12075
+18.2725815,-065.9811768,72063
+18.4411409,-066.7982102,72065
+30.3916415,-089.4827905,28045
+31.9627168,-083.4382617,13315
+32.1012125,-093.3490504,22081
+35.9927265,-083.9377209,47093
+44.4945000,-070.7344207,23017
+39.0054410,-094.3433259,29095
+34.9025294,-083.7322645,13281
+32.0190291,-089.4948768,28129
+44.0024300,-116.7502379,16075
+47.3476935,-115.8850916,16079
+35.4081567,-076.1536867,37095
+43.0527410,-092.7873669,19067
+37.0536832,-088.7123663,21145
+37.6580293,-087.9516496,21225
+43.3086698,-097.1501851,46125
+35.9161980,-083.1192242,47029
+36.5213528,-083.2274928,47067
+35.2018926,-088.1856958,47071
+34.0836195,-079.3540014,45067
+17.9739287,-066.1374675,72057
+30.8521435,-090.0462534,22117
+36.8515565,-089.9474812,29207
+32.1519954,-083.8071670,13093
+45.5552345,-094.6104822,27145
+41.2231522,-096.6409225,31155
+45.4531762,-093.7691300,27141
+43.6804393,-098.1558683,46035
+36.5015422,-083.6607217,47025
+33.6783558,-097.7250138,48337
+31.7641026,-098.9984697,48049
+42.7541231,-087.4208400,55101
+44.7896407,-088.7558134,55115
+41.6791780,-094.9043119,19009
+33.1759638,-099.7307740,48207
+35.9141514,-097.4507644,40083
+43.2427273,-075.4342824,36065
+39.2053405,-106.3500790,08065
+34.9255401,-095.7481302,40121
+39.2634805,-080.7012316,54017
+39.0200337,-081.3829749,54105
+43.8677742,-071.2015596,33003
+39.4656340,-080.8772193,54095
+18.0579480,+145.6437520,69085
+44.3734238,-093.7301433,27079
+47.7417625,-119.6946219,53017
+42.2390986,-078.6623320,36009
+43.4226616,-088.7043982,55027
+42.1251175,-091.1169141,19105
+37.2229059,-098.6850520,20007
+37.8248346,-092.2070224,29169
+31.4306536,-085.6094760,01045
+38.9132702,-101.1574016,20109
+37.2098213,-119.7498023,06039
+40.2081271,-094.4053211,29075
+41.9252304,-099.9907710,31009
+40.8900990,-109.5057855,49009
+42.1315927,-104.9539626,56031
+35.2933443,-081.1772556,37071
+34.8697822,-104.7849677,35019
+46.3806243,-109.1745855,30037
+35.5134002,-078.3673108,37101
+37.2207774,-121.6906224,06085
+32.8004582,-079.9424800,45019
+46.2281252,-119.5166594,53005
+40.1906655,-092.6035922,29001
+41.5540061,-082.5258973,39043
+40.1867542,-087.7267779,17183
+38.6407022,-090.4459541,29189
+42.3189831,-088.8242951,17007
+40.1261573,-122.2322737,06103
+43.0674684,-089.4178523,55025
+32.7404728,-100.4031198,48151
+31.5604024,-093.5595793,22085
+39.7183001,-090.2025434,17137
+32.2388026,-083.4818454,13235
+36.0590432,-076.9623641,37015
+35.3104492,-080.2543742,37167
+35.6005870,-084.9495522,47143
+35.4819590,-077.6816876,37079
+37.0878462,-083.3886172,21131
+38.0744501,-075.8533228,24039
+41.0311192,-089.3423714,17123
+37.0239759,-088.0833909,21143
+31.3188647,-099.8636483,48095
+31.8771050,-100.6352358,48081
+36.3448504,-085.2830756,47133
+43.9076160,-082.8570449,26063
+44.3294821,-082.8494444,26069
+31.5492446,-082.8449381,13069
+31.0508810,-082.4215072,13299
+46.3578269,-101.6390494,38037
+29.5222810,-090.0810010,22051
+30.4100224,-089.9519622,22103
+42.3902079,-093.2416690,19083
+29.8718120,-093.1649478,22023
+39.4290042,-083.7950485,39027
+47.5786350,-092.5145700,27137
+41.4388045,-082.1797220,39093
+18.4361633,-066.3366734,72143
+42.0386420,-093.9383580,19015
+30.7845525,-094.8373376,48373
+42.4852801,-096.8558616,31051
+39.5374292,-076.2997894,24025
+33.7764976,-081.9682452,45037
+37.7659435,-075.7578073,51001
+44.0784104,-088.2121322,55015
+36.8874755,-083.8556297,21121
+42.9446503,-085.0737660,26067
+34.1834420,-077.8642088,37129
+36.3581714,-089.1498791,47131
+36.6209783,-088.2740857,21035
+38.0241841,-078.5535056,51003
+36.5275304,-086.8693774,47147
+39.1153814,-077.9908357,51043
+46.4294779,-117.5367111,53023
+37.4034585,-084.0205757,21109
+47.5385691,-090.2901899,27031
+34.7487713,-083.0615427,45073
+30.5439297,-091.0931310,22033
+31.9728096,-090.9154239,28021
+38.2202894,-076.5303837,24037
+43.0324971,-085.5474460,26081
+35.5929650,-077.3731380,37147
+45.2244683,-109.0285543,30009
+41.9050454,-097.1771094,31167
+31.7397120,-082.2901025,13001
+41.6855513,-093.0541468,19099
+31.6425030,-088.6782140,28153
+34.0919063,-100.2764416,48101
+36.6803363,-077.5602774,51081
+27.9531147,-081.6927831,12105
+33.1587884,-098.6782806,48503
+32.8633694,-085.7995532,01123
+42.9885989,-071.0990719,33015
+37.4858534,-106.4531280,08105
+42.7375854,-096.2158638,19149
+42.6382370,-077.1043238,36123
+47.4905993,-121.8339960,53033
+43.9151181,-121.2255751,41017
+41.3401835,-095.5449053,19155
+37.2676356,-092.4800104,29229
+48.6451246,-111.7334723,30101
+42.1780565,-076.2974556,36107
+30.3210784,-096.9763206,48287
+33.7900338,-084.4681816,13121
+31.8438717,-095.1563454,48073
+39.2144798,-091.8434148,29007
+32.8350184,-080.6552438,45029
+43.0138045,-088.7739847,55055
+36.1206072,-090.5663459,05055
+34.6556227,-100.7638926,48191
+45.8668974,-092.3757305,55013
+34.5549773,-105.8905532,35057
+46.5565866,-123.7824193,53049
+34.5125561,-077.8881063,37141
+32.4301490,-097.8316766,48221
+44.4155468,-100.7491628,46117
+40.7340150,-119.6622724,32031
+37.0513234,-089.0103673,21007
+33.6163054,-098.6872669,48009
+33.6188024,-099.2081888,48023
+31.3824492,-094.1631796,48405
+39.4383853,-119.5246462,32029
+32.2634439,-084.3227083,13249
+41.2274128,-073.3670614,09001
+30.9668782,-095.9303719,48313
+37.9349815,-121.2722440,06077
+33.0787236,-089.0373913,28159
+38.4515849,-085.1198896,21103
+37.8120851,-084.8796945,21167
+41.9225780,-098.5208510,31183
+38.5521522,-083.3767743,21135
+45.9307426,-096.0106987,27051
+33.1309962,-090.5234209,28053
+31.6855211,-087.8186244,01025
+38.2994749,-096.5940289,20017
+36.8076808,-087.8586515,21221
+31.1581831,-085.2964111,01069
+43.7247191,-098.5775872,46003
+55.2450437,-161.9974772,02013
+40.1832031,-098.9620800,31061
+39.2412793,-076.1259867,24029
+37.5058215,-094.8538967,20037
+45.0286254,-095.5641082,27023
+44.0023492,-102.8238015,46103
+32.7783349,-081.1438173,45049
+44.2180909,-111.4844290,16043
+32.0179692,-081.4385431,13029
+37.0734984,-077.6354922,51053
+27.3798120,-080.4435373,12111
+43.4644751,-077.6646556,36055
+43.2794204,-096.7222862,46083
+45.0690918,-091.2835054,55017
+37.8881929,-095.7584691,20207
+36.8820170,-088.3327524,21157
+30.9176531,-082.7026143,13065
+30.8331450,-083.2689952,13185
+21.2187644,-156.9740097,15005
+22.0120383,-159.7059653,15007
+42.6714928,-082.9108561,26099
+31.7248005,-083.6203195,13287
+39.0048737,-088.1507629,17079
+30.7912420,-096.9843946,48331
+38.0096966,-087.0103746,18147
+37.3164351,-085.8790995,21099
+37.4571737,-084.6583354,21137
+48.4282823,-108.9676475,30005
+36.9230149,-076.2446413,51710
+31.3083660,-103.7127060,48389
+37.0633853,-080.7134439,51155
+34.9918171,-080.5304354,37179
+47.7424751,-103.4032148,38053
+30.6658510,-086.5941872,12091
+37.6471385,-121.9124880,06001
+39.1642619,-090.6662949,17013
+41.2442928,-085.8615754,18085
+33.1065082,-088.5660044,28103
+35.1927768,-091.2445353,05147
+39.7228745,-075.1456793,34015
+42.9115317,-071.7230554,33011
+47.0325580,-110.3053200,30045
+36.0131020,-082.1635541,37121
+46.8442254,-112.9310998,30077
+44.9003752,-123.3986729,41053
+45.1645359,-121.1650693,41065
+45.4833865,-102.4679947,46105
+40.7379489,-094.6971082,19173
+31.4052172,-088.1975644,01129
+41.3216789,-084.4864334,39039
+37.9244184,-080.4505902,54025
+38.6481057,-088.9204885,17121
+37.1367011,-082.3492199,51051
+37.3319271,-077.9774619,51007
+31.7626510,-084.7523108,13243
+32.1845231,-107.7471911,35029
+27.7387374,-097.5186598,48355
+43.8462133,-104.5700202,56045
+18.4569100,-066.1931933,72137
+40.8504412,-090.6202228,17187
+34.7642377,-086.5510802,01089
+36.1484757,-086.2902097,47189
+32.9745813,-094.9790850,48063
+34.1050824,-097.8388896,40067
+39.1771118,-081.0663167,54085
+40.7390902,-095.1442898,19145
+39.2396440,-095.3753140,20087
+30.0071265,-091.9767838,22045
+62.2835878,-163.1901714,02158
+34.7631087,-077.4994691,37133
+43.6765219,-093.9472338,27043
+36.2775091,-083.5095458,47057
+31.7012602,-096.1444867,48161
+40.6016069,-077.6519381,42087
+31.7328256,-086.3192219,01041
+36.6169541,-082.1575641,51520
+31.8451193,-099.9827145,48399
+30.2323427,-102.0725126,48443
+39.7861975,-101.0767378,20153
+39.3577128,-101.0833850,20193
+31.8116153,-082.6368248,13161
+42.7427375,-095.6332616,19035
+35.2551175,-091.7530339,05145
+33.5497896,-090.2949343,28083
+38.8453861,-092.8123231,29053
+46.0128231,-087.8661191,26043
+41.4484742,-087.9784564,17197
+34.9407663,-102.6075637,48117
+44.3766745,-096.7977971,46011
+39.3155512,-094.4215024,29047
+34.2286699,-090.6031650,28027
+40.0508916,-086.4690137,18011
+40.9153393,-091.1869253,19057
+41.6420791,-090.6222889,19163
+39.1379632,-097.6548025,20143
+30.2213332,-082.6231676,12023
+30.8662220,-085.8129589,12059
+30.4165357,-089.0833762,28047
+18.2708650,-066.7029886,72141
+35.1539144,-084.8594137,47011
+46.6038184,-092.6710435,27017
+32.7981821,-094.3568533,48315
+42.5912940,-074.4381718,36095
+36.3137038,-096.6966693,40117
+42.1619773,-075.8302833,36007
+30.1584509,-094.8440780,48291
+39.3326037,-082.0458439,39009
+40.3993836,-080.7635272,39081
+38.7810953,-079.8677881,54083
+39.5058387,-080.2434018,54049
+39.3284336,-075.1216277,34011
+39.2975082,-120.7713429,06057
+46.4632185,-091.8924773,55031
+37.1083118,-084.5799857,21199
+35.9170507,-077.6026616,37065
+30.7529323,-094.0222943,48241
+38.3575350,-113.2389481,49001
+34.7970974,-084.7379899,13213
+40.4349719,-085.0033804,18075
+43.3127822,-085.1494679,26117
+42.7104206,-073.5138454,36083
+26.1187860,-081.4009553,12021
+35.5838784,-108.2532659,35031
+31.7407755,-083.1471898,13017
+34.7798576,-090.7793454,05077
+30.3244416,-082.3022838,12003
+31.0381973,-083.0631635,13173
+38.3471776,-098.2014154,20159
+33.7717061,-085.8225133,01015
+30.4560045,-088.6251005,28059
+38.9469811,-084.3795832,21037
+36.7842237,-085.3935066,21057
+34.3652052,-089.9630654,28107
+36.2728469,-101.3569304,48195
+29.6963741,-094.6694454,48071
+31.8629478,-085.0048013,13239
+30.3296483,-094.3931782,48199
+41.7918833,-073.2354042,09005
+41.3553193,-083.1427763,39143
+45.9156393,-069.1022311,23021
+37.2156152,-089.1277549,17153
+35.4668040,-096.3277619,40107
+43.3282667,-084.0554100,26145
+36.5096687,-106.6939829,35039
+44.4687907,-072.1121676,50005
+37.5654811,-079.7975529,51023
+38.8270817,-089.9001953,17119
+33.1947368,-096.5797229,48085
+34.2138089,-082.4604603,45001
+41.5770082,-096.6458526,31053
+27.1843855,-082.3658351,12115
+43.8260529,-089.4090953,55077
+35.7177050,-113.7496891,04015
+34.6312117,-112.5773855,04025
+33.9092694,-078.9766749,45051
+40.2099992,-075.3702011,42091
+46.2363277,-116.4237600,16061
+18.4339231,-066.6750551,72013
+36.9315489,-082.6259960,51720
+40.8588961,-074.5472917,34027
+40.2095870,-093.1097826,29211
+38.4804369,-099.9087452,20135
+29.1678175,-095.4346470,48039
+38.1580557,-079.0615010,51790
+40.5303903,-101.6941918,31029
+39.7537357,-084.2905915,39113
+33.1706954,-099.2057960,48447
+33.8668062,-083.0740805,13221
+35.2657020,-092.6892479,05029
+40.3611359,-094.8831457,29147
+46.4492764,-097.6475541,38073
+43.6997112,-083.9787007,26017
+35.1837942,-089.8953970,47157
+39.6659588,-121.6019188,06007
+46.1009402,-092.7630936,27115
+30.1007707,-097.3106432,48021
+45.8704463,-120.7793049,53039
+48.5071904,-123.1037693,53055
+44.4740209,-087.9961514,55009
+37.5585146,-095.7451749,20205
+31.7325509,-093.0826114,22069
+29.3341299,-090.8436739,22109
+31.6043062,-083.2770374,13155
+69.4493427,-153.4728302,02185
+44.0368327,-083.7406755,26011
+40.6475875,-091.4771574,19111
+39.3482608,-098.7679416,20141
+45.5900944,-084.9868217,26047
+40.7425902,-095.5991816,19071
+43.9942264,-069.5140557,23015
+42.7822943,-076.8270880,36099
+37.1132678,-084.1193950,21125
+35.5122029,-084.8161018,47121
+36.6498267,-093.0428188,29213
+32.5546668,-084.2514261,13269
+37.2694810,-076.7081925,51830
+32.7443531,-100.9133465,48415
+39.8611555,-105.5288778,08047
+35.0164359,-097.4498032,40087
+38.6744501,-079.3406175,54071
+38.6232005,-078.4918796,51139
+34.8973562,-094.6950743,40079
+37.6560029,-080.8563149,54089
+35.2468623,-080.8338317,37119
+40.7874003,-074.2462919,34013
+39.8644404,-093.1080190,29115
+32.1721081,-082.5333487,13209
+45.3992158,-120.6785124,41055
+33.5767403,-083.1666127,13133
+44.0443062,-099.2039983,46017
+43.5846896,-100.7609555,46095
+31.8653008,-102.5425068,48135
+31.5475427,-096.5936230,48293
+47.1139993,-123.8266547,53027
+39.4480541,-078.0377755,54003
+18.1307185,-066.4722435,72149
+45.4214291,-110.5327601,30067
+33.2051320,-097.1211403,48121
+35.0497962,-081.6076469,45021
+35.8894554,-082.3041188,37199
+33.6196255,-095.0484293,48387
+28.7747601,-096.0015316,48321
+45.5934609,-095.9923146,27149
+33.4191691,-082.6880123,13301
+34.2899036,-099.7456973,48197
+38.2779831,-090.1790777,17133
+32.7945631,-081.9715244,13165
+37.4585771,-086.3440113,21085
+32.7522042,-098.3179673,48363
+33.2913469,-085.1378862,13149
+34.5297760,-087.3218651,01079
+18.3443567,-066.1140555,72061
+34.7661897,-089.5042310,28093
+37.2338311,-099.8138686,20025
+37.5549790,-100.8799515,20081
+32.3409517,-093.0411511,22013
+34.7358020,-085.3054565,13295
+41.6839184,-092.0591226,19095
+40.8552260,-099.0749833,31019
+36.7483343,-100.4830555,40007
+42.7347076,-092.7800664,19023
+48.2827471,-104.9951698,30085
+18.4699891,-066.5582299,72017
+46.1967854,-122.6784596,53015
+28.3515349,-098.1269608,48297
+38.6330371,-092.5836417,29135
+38.1093110,-076.8039326,51193
+36.1587653,-080.6651641,37197
+37.1948063,-120.7228019,06047
+35.9779598,-099.0143850,40043
+35.7461820,-081.7061795,37023
+35.3541896,-078.0086695,37191
+41.8436691,-079.3131731,42123
+34.0830639,-093.9909315,05061
+35.9293554,-080.5425524,37059
+35.6822317,-082.0480292,37111
+33.6666991,-093.3050716,05099
+40.0006314,-102.4226489,08125
+36.2785929,-101.8992648,48421
+29.3503081,-099.7684270,48463
+40.5613090,-084.2240177,39011
+32.6958514,-093.6161317,22015
+43.3779844,-094.6693702,19063
+38.7863268,-097.6501534,20169
+37.6989535,-083.0697158,21153
+34.0675209,-102.8303446,48017
+38.8355470,-091.9234458,29027
+41.6655141,-105.7218826,56001
+44.4923865,-109.5935975,56029
+41.0292912,-076.6651953,42093
+40.6585662,-073.8380168,36081
+30.1892438,-082.9927542,12121
+45.4761203,-084.4952706,26031
+43.9897504,-084.3898162,26051
+38.0381379,-083.9123375,21173
+34.6868182,-080.7036885,45057
+37.5444624,-085.6968413,21123
+42.3932198,-096.0532956,19193
+30.0099084,-083.6094825,12123
+37.1836583,-089.3495158,17003
+38.2575993,-090.5435419,29099
+39.0622547,-090.9629165,29113
+31.9804101,-081.0851959,13051
+30.0542796,-082.3669180,12125
+43.0009096,-078.1927784,36037
+43.0812244,-095.1498753,19041
+46.3181841,-104.4057182,30025
+45.0527131,-099.9620034,46107
+31.4459085,-104.5269447,48109
+43.8083479,-070.3303753,23005
+28.8914775,-098.5353810,48013
+37.5529509,-098.1445285,20095
+34.8839494,-083.4048594,13241
+38.9025365,-080.2313352,54097
+37.3142565,-091.9644783,29215
+34.7703106,-092.3129960,05119
+42.0431192,-095.3890903,19047
+42.6929211,-112.2289819,16005
+41.4993217,-081.1735054,39055
+18.1036240,-066.1516668,72035
+36.2288339,-118.7810551,06107
+17.9720599,-066.0419453,72015
+18.1077999,-067.0372633,72125
+43.4587577,-077.0631637,36117
+37.8145174,-079.4477537,51163
+48.6821831,-099.2481583,38095
+39.9166704,-075.3987862,42045
+43.4567309,-078.7921425,36063
+43.0353254,-073.1114603,50003
+29.9865835,-081.8650364,12019
+35.7898464,-078.6506240,37183
+39.1969272,-084.5441868,39061
+40.9596985,-074.0747272,34003
+37.6346050,-114.8630367,32017
+64.7836858,-164.1889119,02180
+47.6296277,-105.7572220,30055
+42.4703284,-091.8386658,19019
+41.8520581,-088.0860383,17043
+43.2216189,-103.5126087,46047
+48.7760403,-096.7803493,27069
+33.8341247,-083.4377284,13219
+29.1738830,-098.0867336,48493
+40.5250399,-097.5967053,31059
+30.4472325,-083.4704159,12079
+18.3967757,-065.9687781,72031
+39.0892251,-087.4158429,18153
+33.7276104,-114.0388060,04012
+30.8229337,-083.5819054,13027
+51.9489640,+179.6211882,02016
+57.7044003,-153.9183721,02150
+38.0356303,-098.7198888,20185
+31.9136387,-082.9310624,13271
+41.9160970,-083.4871059,26115
+40.7509496,-086.8642934,18181
+41.4046795,-085.4172707,18113
+37.2095174,-088.3634261,21139
+31.1629309,-084.7303983,13201
+35.1427904,-086.5934148,47103
+38.2390283,-085.2282658,21211
+40.8730557,-097.5967418,31185
+39.8694707,-077.2177296,42001
+32.9797573,-081.3632651,45005
+36.1691287,-086.7847898,47037
+40.1258872,-109.5177482,49047
+40.1204248,-111.6685082,49049
+39.3939513,-087.1158369,18021
+40.6350451,-073.9506398,36047
+38.4208069,-092.8748352,29141
+40.5655971,-081.9300012,39075
+43.3785421,-095.6337878,19143
+38.9962289,-085.6281030,18079
+42.3523090,-114.6656386,16083
+37.7515083,-088.5450236,17165
+42.2462657,-085.5328544,26077
+34.1586401,-080.2512086,45061
+44.0440477,-106.5885406,56019
+38.6960890,-087.0769440,18027
+44.7186875,-085.5538484,26055
+30.6527435,-092.8196052,22003
+44.3844521,-099.9756842,46065
+44.5373012,-099.4921478,46069
+33.6646821,-080.2178886,45027
+45.6585774,-109.3817024,30095
+35.5935612,-085.2059104,47007
+36.8403384,-087.1836416,21219
+36.3035963,-088.7211938,47183
+37.2581957,-093.3406409,29077
+40.6142409,-075.5906269,42077
+40.8719439,-097.1403830,31159
+42.1552804,-076.7471791,36015
+42.7013627,-078.2285667,36121
+37.5623162,-121.0028311,06099
+40.7527913,-075.3074468,42095
+34.4544844,-086.8464021,01103
+37.7779880,-086.4329188,21027
+33.7700310,-089.8027405,28043
+36.7409472,-086.5817465,21213
+44.8017867,-073.3007590,50013
+40.7700730,-080.7784550,39029
+37.7890795,-078.8834397,51125
+28.0590267,-081.1393116,12097
+34.2855683,-092.4229794,05053
+32.3932197,-082.9263171,13175
+40.7766419,-073.9701871,36061
+36.3378359,-094.2562236,05007
+18.4851704,-067.0134631,72071
+29.2028047,-082.0431004,12083
+37.1411668,-078.0538655,51135
+40.8534914,-075.0094978,34041
+42.2477288,-073.6268057,36021
+36.6835269,-079.8636475,51690
+34.0276453,-095.5542077,40023
+38.8677353,-097.1579434,20041
+26.5309027,-098.7402346,48427
+32.3617106,-081.3433367,13103
+35.7085544,-099.7415716,40129
+43.3761994,-090.4356927,55103
+32.7956865,-103.4132707,35025
+33.7870852,-088.0874309,01075
+18.3690055,-066.5612193,72054
+35.4683433,-086.7658650,47117
